ID	Currency
7439032	USD
7439033	USD
7439035	USC
7439036	USC
7439038	USC
7439039	USC
7439043	USC
7439044	USC
7439045	USC
7439051	USD
7439052	USC
7439054	USC
7439055	USD
7439056	USC
7439057	USD
7439060	USD
7439061	USC
7439062	USC
7439063	USC
7439064	USC
7439065	USD
7439066	USC
7439072	USD
7439074	USC
7439075	USC
7439076	USC
7439077	USD
7439079	USD
7439081	USD
7439083	USC
7439084	USC
7439091	USD
7439093	USC
7439094	USC
7439095	USD
7439096	USC
7439098	USD
7439099	USD
7439100	USD
7439105	USC
7439106	USD
7439107	USC
7439108	USC
7439111	USD
7439113	USC
7439114	USC
7439115	USC
7439116	USD
7439117	USC
7439119	USD
7439120	USC
7439122	USD
7439123	USD
7439125	USC
7439126	USC
7439127	USC
7439132	USC
7439133	USC
7439134	USD
7439136	USC
7439139	USC
7439140	USD
7439144	USD
7439151	USD
7439152	USD
7439153	USD
7439154	USD
7439155	USD
7439158	USD
7439160	USD
7439167	USC
7439169	USD
7439174	USC
7439176	USC
7439177	USC
7439178	USD
7439179	USD
7439182	USC
7439183	USD
7439187	USD
7439188	USD
7439190	USD
7439192	USD
7439193	USC
7439194	USD
7439195	USD
7439196	USD
7439197	USD
7439198	USD
7439199	USC
7439200	USD
7439201	USC
7439202	USD
7439203	USD
7439204	USD
7439207	USD
7439208	USD
7439210	USD
7439212	USC
7439216	USD
7439218	USD
7439219	USD
7439221	USC
7439223	USD
7439226	USD
7439228	USC
7439229	USC
7439230	USC
7439231	USC
7439232	USC
7439233	USC
7439234	USC
7439235	USC
7439237	USD
7439238	USD
7439239	USD
7439240	USD
7439245	USD
7439247	USD
7439249	USD
7439250	USD
7439252	USD
7439253	USC
7439256	USD
7439258	USD
7439260	USD
7439261	USD
7439263	USC
7439264	USD
7439265	USD
7439266	USC
7439269	USD
7439271	USC
7439273	USD
7439274	USD
7439276	USC
7439277	USC
7439278	USC
7439279	USD
7439280	USD
7439281	USD
7439286	USD
7439289	USD
7439291	USD
7439292	USC
7439294	USC
7439296	USD
7439298	USC
7439299	USC
7439301	USD
7439302	USD
7439304	USD
7439305	USC
7439308	USD
7439309	USD
7439310	USC
7439311	USD
7439314	USD
7439319	USD
7439323	USC
7439328	USD
7439329	USD
7439330	USD
7439331	USD
7439333	USD
7439337	USD
7439338	USD
7439342	USD
7439343	USD
7439345	USD
7439347	USD
7439348	USD
7439356	USC
7439360	USD
7439364	USD
7439366	USD
7439372	USD
7439373	USD
7439385	USC
7439386	USC
7439387	USC
7439388	USC
7439389	USC
7439390	USC
7439391	USC
7439392	USC
7439393	USD
7439394	USC
7439397	USC
7439398	USD
7439399	USD
7439400	USD
7439401	USD
7439403	USC
7439407	USD
7439409	USD
7439410	USD
7439411	USD
7439414	USD
7439415	USC
7439416	USD
7439417	USC
7439419	USD
7439421	USD
7439422	USC
7439423	USD
7439424	USD
7439425	USD
7439430	USD
7439432	USD
7439433	USD
7439434	USC
7439435	USD
7439436	USC
7439438	USD
7439440	USD
7439442	USD
7439443	USD
7439445	USD
7439446	USD
7439448	USC
7439451	USD
7439452	USD
7439453	USD
7439454	USD
7439455	USD
7439456	USD
7439458	USD
7439460	USD
7439462	USD
7439466	USD
7439467	USD
7439469	USD
7439473	USD
7439474	USD
7439476	USD
7439479	USC
7439486	USC
7439488	USD
7439489	USD
7439490	USD
7439491	USD
7439492	USC
7439493	USC
7439494	USD
7439495	USC
7439496	USD
7439503	USD
7439504	USD
7439505	USC
7439510	USD
7439511	USD
7439512	USD
7439513	USC
7439517	USD
7439518	USD
7439521	USC
7439522	USD
7439523	USD
7439529	USD
7439530	USD
7439531	USC
7439533	USD
7439535	USD
7439536	USD
7439537	USD
7439539	USC
7439542	USD
7439543	USD
7439544	USD
7439547	USD
7439548	USD
7439549	USD
7439554	USD
7439558	USC
7439561	USC
7439562	USC
7439564	USD
7439566	USD
7439569	USC
7439571	USC
7439572	USC
7439573	USD
7439576	USD
7439577	USD
7439580	USC
7439581	USD
7439583	USC
7439584	USC
7439585	USD
7439587	USD
7439588	USD
7439590	USD
7439592	USD
7439594	USD
7439595	USC
7439597	USD
7439598	USD
7439599	USC
7439600	USD
7439602	USD
7439604	USC
7439606	USD
7439608	USD
7439609	USD
7439610	USD
7439614	USC
7439615	USC
7439616	USD
7439617	USD
7439618	USD
7439620	USD
7439621	USD
7439626	USD
7439628	USD
7439630	USD
7439634	USD
7439636	USD
7439637	USD
7439638	USD
7439639	USD
7439641	USD
7439647	USD
7439649	USD
7439652	USD
7439654	USD
7439656	USD
7439658	USD
7439660	USD
7439662	USD
7439664	USC
7439666	USD
7439667	USD
7439668	USD
7439670	USD
7439671	USD
7439672	USD
7439674	USD
7439675	USD
7439677	USD
7439680	USD
7439681	USD
7439685	USD
7439686	USD
7439692	USD
7439694	USC
7439698	USD
7439699	USD
7439704	USD
7439710	USC
7439712	USC
7439715	USC
7439718	USD
7439720	USD
7439724	USD
7439728	USC
7439730	USD
7439731	USC
7439732	USD
7439734	USD
7439736	USD
7439738	USD
7439739	USD
7439740	USD
7439742	USC
7439743	USD
7439748	USC
7439754	USD
7439760	USD
7439761	USC
7439762	USD
7439764	USD
7439766	USD
7439767	USD
7439769	USD
7439770	USD
7439771	USD
7439772	USD
7439776	USD
7439778	USD
7439779	USC
7439782	USC
7439784	USD
7439785	USD
7439786	USD
7439787	USD
7439789	USC
7439791	USC
7439792	USD
7439793	USD
7439795	USC
7439796	USC
7439799	USD
7439803	USD
7439804	USD
7439806	USD
7439808	USD
7439809	USD
7439811	USD
7439814	USD
7439816	USD
7439820	USD
7439823	USC
7439828	USD
7439833	USD
7439834	USD
7439835	USD
7439838	USD
7439839	USD
7439842	USD
7439843	USD
7439844	USD
7439845	USD
7439846	USD
7439848	USD
7439849	USD
7439850	USC
7439851	USD
7439853	USD
7439854	USD
7439857	USD
7439859	USD
7439860	USC
7439861	USD
7439864	USD
7439868	USD
7439869	USD
7439870	USD
7439873	USD
7439874	USC
7439875	USD
7439879	USD
7439880	USD
7439882	USD
7439883	USC
7439885	USD
7439887	USC
7439892	USC
7439895	USD
7439896	USD
7439899	USD
7439902	USC
7439903	USD
7439908	USD
7439910	USD
7439912	USD
7439920	USD
7439925	USD
7439928	USD
7439930	USD
7439932	USD
7439933	USD
7439935	USD
7439938	USD
7439939	USC
7439941	USD
7439944	USD
7439948	USD
7439949	USD
7439950	USD
7439952	USC
7439953	USD
7439956	USD
7439957	USD
7439958	USC
7439959	USC
7439961	USC
7439962	USD
7439963	USC
7439964	USC
7439965	USD
7439966	USD
7439967	USD
7439972	USC
7439974	USC
7439975	USD
7439978	USD
7439981	USD
7439982	USD
7439983	USD
7439984	USC
7439986	USD
7439988	USC
7439991	USD
7439992	USD
7439994	USD
7439995	USD
7439996	USD
7439997	USD
7598113	USC
7598128	USD
7598207	USD
7598208	USD
7598212	USD
7598233	USD
7598261	USC
7598338	USC
7598372	ger
9280001	USD
9280002	USD
9280003	USD
9280004	USD
9280006	USD
9280007	USD
9280008	USD
9280009	USD
9280010	USD
9280011	USD
9280013	USD
9280015	USD
9280016	USD
9280017	USD
9280018	USD
15270003	USD
15270008	USD
15270009	USD
15270010	USC
15270013	USD
15270019	USC
15270020	USD
15270021	USD
15270022	USC
15270023	USC
15270025	USD
15270028	USD
15270029	USD
15270031	USC
15270033	USD
15270035	USC
15270036	USC
15270037	USD
15270041	USC
15270042	USC
15270044	USD
15270045	USD
15270049	USD
15270050	USD
15270052	USD
15270054	USD
15270055	USD
15270057	USD
15270058	USD
15270059	USC
15270061	USC
15270062	USD
15270063	USD
15270064	USD
15270066	USC
15270067	USC
15270068	USD
15270072	USD
15270073	USD
15270074	USC
15270076	USD
15270079	USD
15270084	USC
15270085	USD
15270089	USC
15270092	USD
15270095	USC
15270097	USC
15270098	USC
15270100	USC
15270102	USD
15270103	USD
15270105	USC
15270107	USC
15270109	USD
15270110	USD
15270112	USC
15270116	USD
15270117	USD
15270121	USD
15270122	USD
15270123	USC
15270124	USD
15270126	USD
15270134	USC
15270135	USD
15270137	USC
15270138	USD
15270140	USC
15270141	USD
15270142	USD
15270145	USD
15270146	USC
15270147	USC
15270148	USD
15270149	USD
15270152	USD
15270153	USD
15270154	USC
15270158	USD
15270162	USD
15270164	USD
15270165	USD
15270170	USD
15270171	USC
15270172	USD
15270174	USD
15270175	GBP
15270176	GBP
15270181	USD
15270184	USC
15270185	USC
15270188	USC
15270191	USD
15270193	USC
15270194	USD
15270195	USD
15270198	USC
15270200	USD
15270203	USD
15270205	USD
15270206	USD
15270207	USD
15270208	USD
15270210	USC
15270214	USD
15270215	USD
15270223	USC
15270224	USD
15270225	USD
15270227	USC
15270235	USC
15270236	USD
15270238	USD
15270240	USD
15270242	USD
15270243	USD
15270244	USC
15270246	USD
15270247	USC
15270251	USD
15270252	USD
15270263	USC
15270270	USC
15270271	USD
15270272	USD
15270275	USC
15270277	USD
15270279	USD
15270280	USD
15270281	USD
15270286	USC
15270287	USD
15270289	USD
15270291	USC
15270292	USD
15270293	USD
15270294	USD
15270295	USC
15270299	USC
15270304	USC
15270305	USC
15270306	USD
15270307	USC
15270308	USD
15270309	USD
15270310	USD
15270311	USD
15270312	USD
15270313	USC
15270317	USD
15270318	USD
15270321	USD
15270324	USC
15270325	USD
15270327	USC
15270329	USD
15270332	USD
15270334	USD
15270335	USD
15270336	USD
15270338	USD
15270340	USD
15270342	USD
15270343	USD
15270349	USD
15270350	USC
15270351	USD
15270352	USD
15270353	USD
15270354	USD
15270356	USD
15270359	USD
15270361	USD
15270362	USC
15270363	USD
15270364	USD
15270365	USC
15270366	USD
15270367	USC
15270369	USD
15270370	USD
15270372	USC
15270373	USD
15270374	USD
15270375	USC
15270376	USC
15270377	USD
15270379	USD
15270381	USD
15270382	USD
15270383	USD
15270384	USD
15270386	USD
15270388	USD
15270389	USD
15270390	USD
15270392	USD
15270393	USD
15270395	USC
15270396	USC
15270397	USD
15270398	USD
15270399	USD
15270400	USC
15270401	USC
15270405	USC
15270407	USD
15270408	USD
15270409	USD
15270410	USD
15270411	USC
15270412	USD
15270415	USD
15270418	USD
15270419	USC
15270420	USC
15270424	USD
15270425	USC
15270429	USC
15270431	USD
15270432	USD
15270433	USD
15270435	USD
15270440	USD
15270442	USC
15270444	USD
15270445	USD
15270446	USC
15270451	USC
15270452	USD
15270455	USC
15270458	USD
15270460	USD
15270465	USD
15270468	USC
15270470	USD
15270472	USD
15270477	USC
15270479	USC
15270481	USD
15270482	USC
15270483	USC
15270485	USC
15270486	USD
15270487	USD
15270488	USD
15270491	USD
15270493	USD
15270494	USC
15270495	USD
15270496	USD
15270498	USC
15270499	USC
15270501	USD
15270503	USC
15270505	USD
15270507	USD
15270508	USD
15270509	USD
15270510	USD
15270512	USD
15270513	USD
15270518	USD
15270520	USD
15270521	USD
15270525	EUR
15270526	USD
15270527	USD
15270528	USD
15270529	USD
15270531	USD
15270533	USD
15270537	USD
15270538	USC
15270539	USD
15270540	USC
15270543	USD
15270544	USD
15270546	USD
15270548	USC
15270551	USD
15270554	USC
15270555	USD
15270556	USD
15270558	USD
15270559	USC
15270563	USD
15270564	USD
15270569	USD
15270570	USD
15270571	USC
15270572	USC
15270574	USC
15270576	USD
15270577	USC
15270579	USD
15270581	USD
15270583	USD
15270585	USD
15270588	USD
15270589	USD
15270591	USC
15270593	USD
15270594	USC
15270595	USC
15270604	USD
15270605	USC
15270606	USD
15270609	USC
15270611	USC
15270614	USC
15270615	USD
15270616	USD
15270618	USD
15270619	USD
15270624	USD
15270626	USD
15270629	USD
15270633	USC
15270634	USC
15270636	USD
15270638	USC
15270641	USC
15270643	USD
15270644	USD
15270648	USD
15270652	USC
15270653	EUR
15270654	USC
15270658	USD
15270659	USD
15270661	USD
15270662	USD
15270664	USC
15270666	USD
15270669	USD
15270673	USD
15270674	USD
15270678	USD
15270685	USD
15270686	USC
15270687	USD
15270688	USC
15270690	USC
15270691	USD
15270698	USC
15270700	USD
15270701	USD
15270702	USD
15270704	USC
15270707	USD
15270708	USC
15270709	USC
15270710	USC
15270717	USC
15270719	USD
15270720	USD
15270722	USC
15270723	USD
15270724	USC
15270726	USD
15270728	USC
15270729	USC
15270730	USC
15270731	USC
15270732	USC
15270734	USD
15270735	USD
15270736	USC
15270738	USD
15270740	USD
15270741	USD
15270746	USD
15270747	USD
15270748	USC
15270752	USC
15270754	USD
15270762	USC
15270764	USC
15270765	USC
15270769	USD
15270770	USC
15270773	USD
15270776	USC
15270783	USC
15270785	USC
15270786	USD
15270787	USC
15270789	USD
15270790	USD
15270792	USD
15270793	USD
15270795	USD
15270796	USD
15270797	USD
15270798	USC
15270799	USC
15270809	USC
15270810	USC
15270815	USC
15270816	USC
15270817	USD
15270818	USC
15270819	USD
15270820	USC
15270826	USD
15270828	USC
15270833	USD
15270834	USD
15270836	USD
15270843	USC
15270845	USD
15270849	USC
15270850	USC
15270851	USD
15270854	USD
15270855	USC
15270857	USD
15270866	USD
15270867	USD
15270868	USD
15270870	USD
15270872	USD
15270876	USD
15270877	USD
15270878	USC
15270879	USD
15270881	USD
15270882	USD
15270883	USC
15270885	USC
15270888	USD
15270889	USC
15270890	USD
15270892	USD
15270893	USD
15270894	USD
15270895	USD
15270896	USD
15270897	USC
15270901	USC
15270902	USC
15270910	USD
15270911	USD
15270912	USD
15270913	USC
15270917	USD
15270919	USC
15270920	USD
15270922	USD
15270923	USC
15270924	USC
15270926	USD
15270929	USD
15270930	USD
15270932	USD
15270934	USC
15270935	USD
15270937	USC
15270939	USD
15270940	USC
15270941	USD
15270943	USD
15270948	USC
15270950	USD
15270951	USD
15270958	USD
15270961	USD
15270962	USD
15270966	USC
15270968	USC
15270970	USD
15270971	USC
15270972	USD
15270973	USC
15270975	USC
15270976	USC
15270977	USD
15270979	USD
15270981	USC
15270982	USC
15270983	USC
15270984	USD
15270988	USC
15270991	USC
15270992	USD
15270993	USD
15270994	USD
15270996	USD
15270997	USD
15270998	USD
15270999	USD
15271000	USC
15271001	USC
15271002	USD
15271003	USD
15271007	USC
15271009	USD
15271010	USD
15271012	USD
15271013	USC
15271016	USD
15271020	USD
15271021	USC
15271027	USD
15271028	USD
15271029	USD
15271031	USD
15271032	USD
15271034	USD
15271035	USD
15271036	USD
15271037	USC
15271038	USC
15271039	USD
15271040	USD
15271041	USD
15271043	USC
15271045	USD
15271046	USD
15271048	USD
15271051	USD
15271053	USC
15271055	USC
15271056	USD
15271059	USC
15271060	USC
15271062	USD
15271063	USC
15271064	USC
15271066	USC
15271067	USC
15271068	USD
15271069	USD
15271071	USD
15271072	USC
15271073	USD
15271074	USC
15271076	USD
15271077	USC
15271078	USC
15271079	USD
15271080	USD
15271082	USC
15271083	USD
700000256	ger
3532	USD
20717	USD
20948	USD
21276	USD
21494	USD
21659	USD
21853	USD
21945	USD
22055	USD
22079	USD
22108	USD
22288	USD
22382	USD
22645	USD
23511	USD
23687	USD
24845	USD
26250	USD
26283	USD
26777	USD
27117	USD
27150	USD
27590	USD
27669	USD
28201	USD
28850	USD
29085	USD
29542	USD
30108	USD
30370	USD
30538	USD
31188	USD
31352	USD
32201	USD
32674	USD
33176	USD
33404	USD
33440	USD
33505	USD
33640	USD
34649	USD
34964	USD
35427	USD
36132	USD
37344	USD
38177	USD
38665	USD
38780	USD
38814	USD
39262	USD
39494	USD
40592	USD
40716	USD
40810	USC
41170	USD
41284	USD
41309	USD
41460	USD
41611	USD
41715	USD
42145	USD
42662	USD
43042	USD
43060	USD
43128	USD
43267	USD
70138	USD
70319	USD
70391	USD
70797	USD
70826	USD
70982	USD
71207	USD
72113	USD
1050518	USD
1050804	USC
6630595	USD
6632578	USD
6633368	USD
6635186	USD
6651616	USD
6656029	USD
6666676	USD
6672817	USD
6672903	EUR
6677222	EUR
6683989	USD
6685667	EUR
6686711	USD
6692913	EUR
6694281	USD
6694742	USD
6696512	USD
6696608	USD
6698636	USD
6699861	USD
6701494	USD
6702596	USD
7430046	USC
7430148	USD
7430362	USD
7430690	USD
7430792	USC
7430795	USC
7430881	USC
7431265	USC
7431498	USC
7431535	USD
7431752	USD
7432800	USC
7433025	USD
7433212	USD
7433409	USD
7433752	USC
7433870	USC
7434135	USD
7436616	USD
7437270	USD
7437702	USC
7438035	USC
7438085	USC
7438308	USC
7438355	USC
7438608	USC
7438615	USC
7439607	USD
15270323	USC
20181	USD
20246	USD
20341	USD
21338	USD
21606	USD
21757	USD
21964	USD
22046	USD
22128	USD
22396	USD
23018	USD
23161	USD
23415	USD
23699	USD
23701	USD
23889	USD
24204	USD
24284	USD
24358	USD
24533	USD
24673	USD
24678	USD
24847	USD
25049	USD
25073	USD
25143	USD
25150	USD
25295	USD
25484	USD
25623	USD
25648	USD
25675	USD
25715	USD
27048	USD
27752	USD
27921	USD
28100	USD
28539	USD
28791	USD
28954	USD
28977	USD
29108	USD
29190	USD
29381	USD
29383	USD
29522	USD
29566	USD
29927	USD
29954	USD
30205	USD
30906	USD
32016	USD
32558	USD
32702	USD
33053	USD
33461	USD
33709	USD
34139	USD
34340	USD
34477	USD
34567	USD
35411	USD
35661	USD
35669	USD
36175	USD
36997	USD
37057	USD
37381	USD
39121	USD
40938	USD
41236	USD
41871	USD
42521	USD
43019	USD
43111	USD
70023	USD
70230	USD
70238	USD
70350	USD
70743	USD
70773	USD
70924	USD
71011	USD
1050125	USD
1050830	USD
1050966	USD
6641370	USD
6652179	USD
6660440	USD
6668721	USD
6691833	USD
6693937	USD
6695889	EUR
6696626	USD
6698847	USC
6700044	USC
7430968	USC
7431068	USC
7431208	USD
7431432	USC
7431657	USC
7431683	USC
7432255	USC
7433767	USD
7434126	USC
7435019	USC
7435695	USC
7435877	USD
7436816	USC
7436830	USC
7437164	USC
7437324	USC
7437631	USC
7437761	USC
7437785	USC
7437921	USC
7438770	USC
7439567	GBP
20201	USD
21109	USD
21231	USD
21284	USD
21650	USD
22058	USD
22072	USD
22356	USD
22368	USD
22607	USD
22773	USD
23726	USD
23879	USD
23919	USD
24271	USD
24384	USD
24606	USD
24734	USD
26176	USD
26212	USD
26276	USD
26425	USD
26496	USD
26569	USD
26727	USD
26994	USD
27078	USD
27567	USD
27811	USD
27840	USD
28013	USD
28065	USD
28102	USD
28384	USD
29053	USD
29839	USD
30407	USD
31564	USD
32068	USD
32332	USD
32513	USD
32565	USD
33059	USD
33157	USD
33164	USD
33984	USD
34097	USD
36325	USD
36555	USD
37411	USD
38689	USD
41028	USD
42739	USD
71023	USD
71061	USD
71141	USD
71510	USD
71809	USD
71889	USD
72033	USD
72125	USD
1050258	USD
1050892	USC
6630959	USD
6648930	USD
6649548	USD
6658283	USD
6659162	EUR
6659578	USD
6660909	USD
6668351	EUR
6672079	EUR
6682184	USC
6684494	USD
6689723	GBP
6691393	GBP
6692596	USD
6696064	USD
6696134	EUR
6699908	USD
6700232	USD
6703328	USD
7430734	USC
7431411	USC
7431575	USC
7433206	USC
7434288	USD
7434533	USC
7434749	USC
7434994	USC
7436020	USC
7436186	USD
7436823	USD
7437049	USC
7437584	USC
7437746	USC
7438049	USC
7438158	USC
7438591	USC
7438675	USC
7439131	USC
7439693	USD
20210	USD
20686	USD
20753	USD
20870	USD
21622	USD
21683	USD
22220	USD
22596	USD
23339	USD
23371	USD
23577	USD
26410	USD
27016	USD
27185	USD
27671	USD
27756	USD
27969	USD
28574	USD
28647	USD
28939	USD
29133	USD
29550	USD
30122	USD
30779	USD
31443	USD
31500	USD
31553	USD
31903	USD
32112	USD
32319	USD
32862	USD
33034	USD
33372	USD
33846	USD
34092	USD
34312	USD
34948	USD
35389	USD
36144	USD
37134	USD
37796	USD
38853	USD
39728	USD
39806	USD
41975	USD
42033	USD
42644	USD
70736	USD
70860	USD
71170	USD
71902	USD
1050977	USC
6661957	USD
6668593	USC
6678429	USD
6680982	USD
6687525	USD
6688938	USD
6689427	USC
6690396	GBP
6697618	USC
6698965	USD
6700653	USD
6701479	USD
7430325	USD
7430555	USC
7431228	USC
7431345	USC
7431495	USC
7432663	USC
7432679	USC
7432787	USD
7435069	USC
7436829	USC
7437215	USC
7437713	USC
7437738	USC
7438594	USC
7438752	USC
7438947	USC
7439840	USD
7439947	USC
15270166	USC
20223	USD
21163	USD
21233	USD
21299	USD
21323	USD
21907	USD
22244	USD
22486	USD
22666	USD
22683	USD
22696	USD
23097	USD
24545	USD
25631	USD
25914	USD
25957	USD
26096	USD
26464	USD
26651	USD
27017	USD
27599	USD
27909	USD
28541	USD
28826	USD
28843	USD
29574	USD
29661	USD
29921	USD
30226	USD
30236	USD
30951	USD
31156	USD
31224	USD
31527	USD
31848	USD
32266	USD
32269	USD
32364	USD
32520	USD
33006	USD
33575	USD
33576	USD
34198	USD
35698	USD
36946	USD
37319	USD
38145	USD
40043	USD
40197	USD
42094	USC
42133	USD
42224	USD
43033	USD
43255	USD
70292	USD
70294	USD
70330	USD
71181	USD
71305	USD
71375	USD
71672	USD
71964	USD
72108	USD
1050610	USC
6651903	USD
6675570	USD
6683026	USD
6688433	USD
6690009	USD
6695152	USD
6697032	USD
6697888	USD
6700583	USD
6700627	USD
6700632	USD
6700802	USD
6700817	USD
6702893	USD
7431088	USC
7431615	USC
7431762	USD
7432152	USD
7433386	USD
7433784	USD
7433795	USC
7434128	USC
7434283	USC
7436204	USC
7436674	USD
7436842	USC
7436935	USC
7437387	USC
7437549	USD
7437751	USC
7438281	USC
7438283	USC
7438340	USD
7438413	USC
15270201	USD
15270230	USC
21351	USD
21362	USD
21456	USD
21615	USD
22080	USD
22193	USD
22231	USD
23485	USD
23615	USD
24048	USD
24784	USD
24972	USD
25055	USD
25078	USD
25407	USD
26121	USD
26167	USD
26767	USD
27191	USD
27472	USD
28078	USD
28429	USD
29144	USD
29558	USD
30186	USD
30988	USD
31727	USD
31779	USD
31793	USD
32001	USD
32363	USD
32630	USD
32943	USD
33009	USD
33042	USD
33081	USD
33209	USD
33696	USD
34084	USD
34677	USD
34783	USD
35239	USD
35558	USD
35739	USD
37315	USD
37414	USD
38062	USD
38087	USD
38682	USD
39550	USD
39889	USD
40406	USD
40899	USD
40963	EUR
42075	USD
42176	USD
42475	USD
42664	USD
43137	USD
70014	USD
70260	USD
70446	USD
70815	USD
71059	USD
71103	USD
71266	USD
71311	USD
71384	USD
71513	USD
71624	USD
71641	USD
71681	USD
71682	USD
71752	USD
71981	USD
72006	USD
6615432	USD
6633948	USD
6657649	USD
6663163	EUR
6680397	GBP
6691553	EUR
6695449	USD
6696060	USC
6699122	USD
6700003	USD
6701546	USD
7430289	USC
7431581	USC
7431819	USC
7432200	USC
7433101	USD
7435282	USD
7436276	USC
7436862	USD
7436891	USC
7438423	USC
7438552	USD
3516	EUR
20216	USD
20586	USD
20640	USD
21625	USD
21715	USD
22709	USD
23923	USD
26324	USD
26671	USD
26716	USD
27135	USD
27512	USD
27917	USD
28211	USD
28511	USD
28527	USD
28805	USD
28995	USD
30156	USD
30289	USD
30501	USD
30722	USD
31154	USD
32389	USD
32839	USD
33654	USD
34559	USD
35393	USD
35485	USD
35941	USD
37481	USD
39655	USD
39727	USD
39779	USD
41082	USD
41363	USD
70123	USD
70134	USD
70784	USD
71434	USD
71519	USD
72200	USD
72202	USD
6623095	USD
6638050	USC
6648920	USD
6649646	USD
6657728	USD
6661810	USC
6667799	EUR
6668314	USD
6669937	GBP
6670683	USC
6673216	EUR
6677727	USD
6683880	USD
6685455	USD
6686981	USD
6687307	USD
6689230	USD
6690114	GBP
6696511	USD
6696585	EUR
6697247	GBP
6698763	USD
6699020	USC
6699671	USD
7430619	USD
7430797	USC
7431361	USD
7432047	USC
7432058	USC
7434995	USC
7435002	USC
7435193	USC
7436983	USC
7437128	USC
7437710	USC
7438015	USC
7438083	USC
7438182	USC
7438518	USC
7438666	USC
7438689	USC
20166	USD
20482	USD
20739	USD
21093	USD
21440	USD
21744	USD
21873	USD
22239	USD
22977	USD
23137	USD
23514	USD
23728	USD
23999	USD
24409	USD
24521	USD
24654	USD
24819	USD
25235	USD
25237	USD
25304	USD
25684	USD
26201	USD
26203	USD
26596	USD
26637	USD
27060	USD
27509	USD
27959	USD
28886	USD
28988	USD
29216	USD
29373	USD
29742	USD
30801	USD
31079	USD
31276	USD
31863	USD
32023	USD
32283	USD
32398	USD
33038	USD
33320	USD
34452	USD
35324	USD
35508	USD
35663	USD
35731	USD
35940	USD
37699	USD
37792	USD
38480	USD
38533	USD
38991	USD
39491	USD
40229	USD
40442	USD
42160	USD
42912	USD
42962	USD
70029	USD
70324	USD
70370	USD
70576	USD
71183	USD
71700	USD
71840	USD
71899	USD
71904	USD
2024133	USD
6634567	USD
6658241	USD
6664919	EUR
6668350	USD
6670293	EUR
6671403	USD
6682684	USD
6687143	GBP
6688196	USD
6691582	USC
6703105	USD
7430118	USC
7430188	USC
7431082	USC
7431165	USD
7431899	USD
7432016	USC
7432704	USC
7433829	USC
7435096	USC
7435253	USD
7437756	USC
7438148	USC
7438431	USC
20042	USD
20079	USD
20474	USD
20695	USD
21028	USD
21611	USD
21897	USD
23158	USD
24296	USD
24895	USD
24935	USD
25157	USD
25474	USD
26270	USD
26669	USD
28449	USD
28938	USD
29504	USD
30212	USD
30292	USD
30320	USD
31332	USD
31992	USD
32432	USD
34278	USD
34313	USD
34573	USD
37236	USD
37496	USD
37841	USD
38554	USD
38885	USD
38890	USD
39224	USD
39269	USD
40018	USD
40323	USD
41667	USD
41672	USD
41916	USD
42257	USD
42260	USD
42691	USD
70462	USD
70834	USD
71385	USD
71750	USD
71781	USD
72103	USD
1050820	USC
1050985	USC
6641258	USD
6644975	EUR
6651515	USD
6655895	USC
6658227	USD
6687392	USD
6694683	USD
6695794	USD
6697420	USD
6697575	USD
6699508	USD
6700244	USD
7430460	USC
7430510	USD
7430951	USD
7431349	USC
7431492	USC
7431687	USD
7431860	USC
7431987	USD
7432094	USC
7432257	USC
7433605	USC
7434539	USD
7435065	USC
7436040	USC
7436203	USC
7436214	USC
7436300	USC
7436739	USC
7436919	USC
7437157	USC
7437340	USC
7437717	USC
7437828	USC
7437889	USC
7438152	USC
7438435	USC
7438623	USC
7438647	USC
20678	USD
21642	USD
21912	USD
22086	USD
22511	USD
22637	USD
22927	USD
23165	USD
23391	USD
23559	USD
23606	USD
23746	USD
24272	USD
24377	USD
25617	USD
25712	USD
26224	USD
26341	USD
26555	USD
27096	USD
27637	USD
29084	USD
29729	USD
29955	USD
30393	USD
30488	USD
30670	USD
31016	USD
32024	USD
32135	USD
32288	USD
32800	USD
32834	USD
33290	USD
33766	USD
33800	USD
33968	USD
34849	USD
35642	USD
35659	USD
36045	USD
36561	USD
36726	USD
37552	USD
37720	USD
37739	USD
38157	USD
38640	USD
40179	USD
40495	USD
40558	USD
40698	USD
41295	EUR
41969	USD
42466	USD
42819	USD
43055	USD
43187	USD
70665	USD
70922	USD
71210	USD
71592	USD
71865	USD
71898	USD
71968	USD
6648702	USD
6666881	USC
6668746	USC
6670002	USD
6670212	USC
6670928	USD
6692849	GBP
6694289	USD
6696598	USD
6699116	USC
6699176	USD
6699221	USD
6699222	USD
6699260	USC
6701481	USD
6703680	USC
6703780	USD
7430032	USC
7430324	USC
7430377	USD
7431217	USC
7432223	USC
7432535	USC
7433399	USC
7433796	USC
7434628	USC
7434986	USC
7435450	USC
7435987	USC
7436280	USC
7436625	USC
7436828	USC
7437449	USC
7437722	USC
7438226	USC
7438606	USD
7438737	USC
7438767	USC
7439173	USC
7439322	USC
20183	USD
20614	USD
20941	USD
21090	USD
22286	USD
22517	USD
23295	USD
23306	USD
23779	USD
23816	USD
23852	USD
25581	USD
26131	USD
29484	USD
30990	USD
33522	USD
34002	USD
35812	USD
36249	USD
37277	USD
37969	USD
38229	USD
40463	USD
40540	USD
42206	USD
43257	USD
